"","abundance","years","lat","long"
"93018",105,2022,0.5,6.5
"93019",105,2022,0.5,7.5
"93020",105,2022,0.5,8.5
"93021",99,2022,0.5,9.5
"93022",105,2022,0.5,10.5
"93023",108,2022,0.5,11.5
"93024",118,2022,0.5,12.5
"93025",122,2022,0.5,13.5
"93026",122,2022,0.5,14.5
"93027",122,2022,0.5,15.5
"93028",113,2022,0.5,16.5
"93029",120,2022,0.5,17.5
"93030",120,2022,0.5,18.5
"93031",125,2022,0.5,19.5
"93032",128,2022,0.5,20.5
"93033",129,2022,0.5,21.5
"93034",118,2022,0.5,22.5
"93035",119,2022,0.5,23.5
"93036",111,2022,0.5,24.5
"93037",101,2022,0.5,25.5
"93038",93,2022,0.5,26.5
"93039",90,2022,0.5,27.5
"93040",85,2022,0.5,28.5
"93041",78,2022,0.5,29.5
"93042",86,2022,0.5,30.5
"93043",88,2022,0.5,31.5
"93044",87,2022,0.5,32.5
"93045",89,2022,0.5,33.5
"93046",87,2022,0.5,34.5
"93047",92,2022,0.5,35.5
"93048",92,2022,0.5,36.5
"93049",94,2022,0.5,37.5
"93050",92,2022,0.5,38.5
"93051",100,2022,0.5,39.5
"93052",100,2022,0.5,40.5
"93053",99,2022,0.5,41.5
"93054",100,2022,0.5,42.5
"93055",105,2022,0.5,43.5
"93056",106,2022,0.5,44.5
"93057",116,2022,0.5,45.5
"93058",102,2022,0.5,46.5
"93059",101,2022,0.5,47.5
"93060",100,2022,0.5,48.5
"93061",89,2022,-0.5,-49.5
"93062",87,2022,-0.5,-48.5
"93063",85,2022,-0.5,-47.5
"93064",87,2022,-0.5,-46.5
"93065",79,2022,-0.5,-45.5
"93066",71,2022,-0.5,-44.5
"93067",73,2022,-0.5,-43.5
"93068",55,2022,-0.5,-42.5
"93069",53,2022,-0.5,-41.5
"93070",55,2022,-0.5,-40.5
"93071",52,2022,-0.5,-39.5
"93072",41,2022,-0.5,-38.5
"93073",44,2022,-0.5,-37.5
"93074",45,2022,-0.5,-36.5
"93075",40,2022,-0.5,-35.5
"93076",34,2022,-0.5,-34.5
"93077",30,2022,-0.5,-33.5
"93078",27,2022,-0.5,-32.5
"93079",32,2022,-0.5,-31.5
"93080",28,2022,-0.5,-30.5
"93081",28,2022,-0.5,-29.5
"93082",32,2022,-0.5,-28.5
"93083",35,2022,-0.5,-27.5
"93084",34,2022,-0.5,-26.5
"93085",50,2022,-0.5,-25.5
"93086",52,2022,-0.5,-24.5
"93087",59,2022,-0.5,-23.5
"93088",62,2022,-0.5,-22.5
"93089",59,2022,-0.5,-21.5
"93090",62,2022,-0.5,-20.5
"93091",67,2022,-0.5,-19.5
"93092",79,2022,-0.5,-18.5
"93093",79,2022,-0.5,-17.5
"93094",76,2022,-0.5,-16.5
"93095",80,2022,-0.5,-15.5
"93096",79,2022,-0.5,-14.5
"93097",75,2022,-0.5,-13.5
"93098",86,2022,-0.5,-12.5
"93099",92,2022,-0.5,-11.5
"93100",91,2022,-0.5,-10.5
"93101",93,2022,-0.5,-9.5
"93102",91,2022,-0.5,-8.5
"93103",93,2022,-0.5,-7.5
"93104",88,2022,-0.5,-6.5
"93105",98,2022,-0.5,-5.5
"93106",99,2022,-0.5,-4.5
"93107",102,2022,-0.5,-3.5
"93108",106,2022,-0.5,-2.5
"93109",109,2022,-0.5,-1.5
"93110",111,2022,-0.5,-0.5
"93111",108,2022,-0.5,0.5
"93112",108,2022,-0.5,1.5
"93113",104,2022,-0.5,2.5
"93114",107,2022,-0.5,3.5
"93115",113,2022,-0.5,4.5
"93116",110,2022,-0.5,5.5
"93117",105,2022,-0.5,6.5
"93118",98,2022,-0.5,7.5
"93119",106,2022,-0.5,8.5
"93120",96,2022,-0.5,9.5
"93121",109,2022,-0.5,10.5
"93122",112,2022,-0.5,11.5
"93123",114,2022,-0.5,12.5
"93124",122,2022,-0.5,13.5
"93125",120,2022,-0.5,14.5
"93126",110,2022,-0.5,15.5
"93127",113,2022,-0.5,16.5
"93128",107,2022,-0.5,17.5
"93129",108,2022,-0.5,18.5
"93130",115,2022,-0.5,19.5
"93131",120,2022,-0.5,20.5
"93132",129,2022,-0.5,21.5
"93133",122,2022,-0.5,22.5
"93134",106,2022,-0.5,23.5
"93135",101,2022,-0.5,24.5
"93136",93,2022,-0.5,25.5
"93137",85,2022,-0.5,26.5
"93138",82,2022,-0.5,27.5
"93139",76,2022,-0.5,28.5
"93140",76,2022,-0.5,29.5
"93141",73,2022,-0.5,30.5
"93142",78,2022,-0.5,31.5
"93143",80,2022,-0.5,32.5
"93144",86,2022,-0.5,33.5
"93145",88,2022,-0.5,34.5
"93146",89,2022,-0.5,35.5
"93147",87,2022,-0.5,36.5
"93148",101,2022,-0.5,37.5
"93149",95,2022,-0.5,38.5
"93150",98,2022,-0.5,39.5
"93151",100,2022,-0.5,40.5
"93152",101,2022,-0.5,41.5
"93153",94,2022,-0.5,42.5
"93154",99,2022,-0.5,43.5
"93155",104,2022,-0.5,44.5
"93156",101,2022,-0.5,45.5
"93157",99,2022,-0.5,46.5
"93158",96,2022,-0.5,47.5
"93159",99,2022,-0.5,48.5
"93160",94,2022,-1.5,-49.5
"93161",93,2022,-1.5,-48.5
"93162",81,2022,-1.5,-47.5
"93163",78,2022,-1.5,-46.5
"93164",76,2022,-1.5,-45.5
"93165",63,2022,-1.5,-44.5
"93166",59,2022,-1.5,-43.5
"93167",58,2022,-1.5,-42.5
"93168",53,2022,-1.5,-41.5
"93169",48,2022,-1.5,-40.5
"93170",39,2022,-1.5,-39.5
"93171",39,2022,-1.5,-38.5
"93172",37,2022,-1.5,-37.5
"93173",34,2022,-1.5,-36.5
"93174",27,2022,-1.5,-35.5
"93175",34,2022,-1.5,-34.5
"93176",32,2022,-1.5,-33.5
"93177",35,2022,-1.5,-32.5
"93178",31,2022,-1.5,-31.5
"93179",31,2022,-1.5,-30.5
"93180",35,2022,-1.5,-29.5
"93181",41,2022,-1.5,-28.5
"93182",36,2022,-1.5,-27.5
"93183",44,2022,-1.5,-26.5
"93184",52,2022,-1.5,-25.5
"93185",53,2022,-1.5,-24.5
"93186",62,2022,-1.5,-23.5
"93187",57,2022,-1.5,-22.5
"93188",65,2022,-1.5,-21.5
"93189",70,2022,-1.5,-20.5
"93190",64,2022,-1.5,-19.5
"93191",76,2022,-1.5,-18.5
"93192",72,2022,-1.5,-17.5
"93193",76,2022,-1.5,-16.5
"93194",76,2022,-1.5,-15.5
"93195",80,2022,-1.5,-14.5
"93196",82,2022,-1.5,-13.5
"93197",88,2022,-1.5,-12.5
"93198",90,2022,-1.5,-11.5
"93199",98,2022,-1.5,-10.5
"93200",94,2022,-1.5,-9.5
"93201",90,2022,-1.5,-8.5
"93202",91,2022,-1.5,-7.5
"93203",99,2022,-1.5,-6.5
"93204",104,2022,-1.5,-5.5
"93205",101,2022,-1.5,-4.5
"93206",101,2022,-1.5,-3.5
"93207",107,2022,-1.5,-2.5
"93208",109,2022,-1.5,-1.5
"93209",111,2022,-1.5,-0.5
"93210",110,2022,-1.5,0.5
"93211",110,2022,-1.5,1.5
"93212",110,2022,-1.5,2.5
"93213",108,2022,-1.5,3.5
"93214",109,2022,-1.5,4.5
"93215",108,2022,-1.5,5.5
"93216",109,2022,-1.5,6.5
"93217",112,2022,-1.5,7.5
"93218",107,2022,-1.5,8.5
"93219",106,2022,-1.5,9.5
"93220",115,2022,-1.5,10.5
"93221",115,2022,-1.5,11.5
"93222",119,2022,-1.5,12.5
"93223",121,2022,-1.5,13.5
"93224",122,2022,-1.5,14.5
"93225",116,2022,-1.5,15.5
"93226",122,2022,-1.5,16.5
"93227",110,2022,-1.5,17.5
"93228",110,2022,-1.5,18.5
"93229",120,2022,-1.5,19.5
"93230",123,2022,-1.5,20.5
"93231",128,2022,-1.5,21.5
"93232",121,2022,-1.5,22.5
"93233",112,2022,-1.5,23.5
"93234",95,2022,-1.5,24.5
"93235",87,2022,-1.5,25.5
"93236",83,2022,-1.5,26.5
"93237",81,2022,-1.5,27.5
"93238",71,2022,-1.5,28.5
"93239",76,2022,-1.5,29.5
"93240",78,2022,-1.5,30.5
"93241",71,2022,-1.5,31.5
"93242",70,2022,-1.5,32.5
"93243",72,2022,-1.5,33.5
"93244",74,2022,-1.5,34.5
"93245",83,2022,-1.5,35.5
"93246",92,2022,-1.5,36.5
"93247",100,2022,-1.5,37.5
"93248",97,2022,-1.5,38.5
"93249",100,2022,-1.5,39.5
"93250",100,2022,-1.5,40.5
"93251",103,2022,-1.5,41.5
"93252",103,2022,-1.5,42.5
"93253",104,2022,-1.5,43.5
"93254",105,2022,-1.5,44.5
"93255",99,2022,-1.5,45.5
"93256",92,2022,-1.5,46.5
"93257",100,2022,-1.5,47.5
"93258",98,2022,-1.5,48.5
"93259",89,2022,-2.5,-49.5
"93260",94,2022,-2.5,-48.5
"93261",82,2022,-2.5,-47.5
"93262",69,2022,-2.5,-46.5
"93263",64,2022,-2.5,-45.5
"93264",63,2022,-2.5,-44.5
"93265",58,2022,-2.5,-43.5
"93266",56,2022,-2.5,-42.5
"93267",44,2022,-2.5,-41.5
"93268",42,2022,-2.5,-40.5
"93269",39,2022,-2.5,-39.5
"93270",40,2022,-2.5,-38.5
"93271",37,2022,-2.5,-37.5
"93272",34,2022,-2.5,-36.5
"93273",30,2022,-2.5,-35.5
"93274",29,2022,-2.5,-34.5
"93275",26,2022,-2.5,-33.5
"93276",36,2022,-2.5,-32.5
"93277",35,2022,-2.5,-31.5
"93278",36,2022,-2.5,-30.5
"93279",37,2022,-2.5,-29.5
"93280",38,2022,-2.5,-28.5
"93281",37,2022,-2.5,-27.5
"93282",48,2022,-2.5,-26.5
"93283",50,2022,-2.5,-25.5
"93284",57,2022,-2.5,-24.5
"93285",63,2022,-2.5,-23.5
"93286",67,2022,-2.5,-22.5
"93287",67,2022,-2.5,-21.5
"93288",66,2022,-2.5,-20.5
"93289",70,2022,-2.5,-19.5
"93290",72,2022,-2.5,-18.5
"93291",74,2022,-2.5,-17.5
"93292",72,2022,-2.5,-16.5
"93293",82,2022,-2.5,-15.5
"93294",75,2022,-2.5,-14.5
"93295",83,2022,-2.5,-13.5
"93296",86,2022,-2.5,-12.5
"93297",88,2022,-2.5,-11.5
"93298",88,2022,-2.5,-10.5
"93299",95,2022,-2.5,-9.5
"93300",94,2022,-2.5,-8.5
"93301",100,2022,-2.5,-7.5
"93302",102,2022,-2.5,-6.5
"93303",100,2022,-2.5,-5.5
"93304",101,2022,-2.5,-4.5
"93305",114,2022,-2.5,-3.5
"93306",120,2022,-2.5,-2.5
"93307",108,2022,-2.5,-1.5
"93308",107,2022,-2.5,-0.5
"93309",109,2022,-2.5,0.5
"93310",119,2022,-2.5,1.5
"93311",118,2022,-2.5,2.5
"93312",108,2022,-2.5,3.5
"93313",107,2022,-2.5,4.5
"93314",112,2022,-2.5,5.5
"93315",111,2022,-2.5,6.5
"93316",117,2022,-2.5,7.5
"93317",113,2022,-2.5,8.5
"93318",113,2022,-2.5,9.5
"93319",110,2022,-2.5,10.5
"93320",113,2022,-2.5,11.5
"93321",112,2022,-2.5,12.5
"93322",128,2022,-2.5,13.5
"93323",131,2022,-2.5,14.5
"93324",127,2022,-2.5,15.5
"93325",125,2022,-2.5,16.5
"93326",113,2022,-2.5,17.5
"93327",114,2022,-2.5,18.5
"93328",122,2022,-2.5,19.5
"93329",121,2022,-2.5,20.5
"93330",123,2022,-2.5,21.5
"93331",117,2022,-2.5,22.5
"93332",108,2022,-2.5,23.5
"93333",95,2022,-2.5,24.5
"93334",78,2022,-2.5,25.5
"93335",81,2022,-2.5,26.5
"93336",74,2022,-2.5,27.5
"93337",73,2022,-2.5,28.5
"93338",72,2022,-2.5,29.5
"93339",77,2022,-2.5,30.5
"93340",69,2022,-2.5,31.5
"93341",76,2022,-2.5,32.5
"93342",67,2022,-2.5,33.5
"93343",76,2022,-2.5,34.5
"93344",77,2022,-2.5,35.5
"93345",99,2022,-2.5,36.5
"93346",95,2022,-2.5,37.5
"93347",99,2022,-2.5,38.5
"93348",103,2022,-2.5,39.5
"93349",101,2022,-2.5,40.5
"93350",100,2022,-2.5,41.5
"93351",100,2022,-2.5,42.5
"93352",105,2022,-2.5,43.5
"93353",102,2022,-2.5,44.5
"93354",85,2022,-2.5,45.5
"93355",95,2022,-2.5,46.5
"93356",97,2022,-2.5,47.5
"93357",94,2022,-2.5,48.5
"93358",82,2022,-3.5,-49.5
"93359",79,2022,-3.5,-48.5
"93360",63,2022,-3.5,-47.5
"93361",61,2022,-3.5,-46.5
"93362",56,2022,-3.5,-45.5
"93363",53,2022,-3.5,-44.5
"93364",50,2022,-3.5,-43.5
"93365",44,2022,-3.5,-42.5
"93366",41,2022,-3.5,-41.5
"93367",37,2022,-3.5,-40.5
"93368",42,2022,-3.5,-39.5
"93369",39,2022,-3.5,-38.5
"93370",30,2022,-3.5,-37.5
"93371",29,2022,-3.5,-36.5
"93372",22,2022,-3.5,-35.5
"93373",25,2022,-3.5,-34.5
"93374",25,2022,-3.5,-33.5
"93375",32,2022,-3.5,-32.5
"93376",30,2022,-3.5,-31.5
"93377",29,2022,-3.5,-30.5
"93378",31,2022,-3.5,-29.5
"93379",37,2022,-3.5,-28.5
"93380",45,2022,-3.5,-27.5
"93381",44,2022,-3.5,-26.5
"93382",51,2022,-3.5,-25.5
"93383",54,2022,-3.5,-24.5
"93384",66,2022,-3.5,-23.5
"93385",69,2022,-3.5,-22.5
"93386",66,2022,-3.5,-21.5
"93387",68,2022,-3.5,-20.5
"93388",73,2022,-3.5,-19.5
"93389",72,2022,-3.5,-18.5
"93390",74,2022,-3.5,-17.5
"93391",78,2022,-3.5,-16.5
"93392",82,2022,-3.5,-15.5
"93393",85,2022,-3.5,-14.5
"93394",86,2022,-3.5,-13.5
"93395",90,2022,-3.5,-12.5
"93396",92,2022,-3.5,-11.5
"93397",93,2022,-3.5,-10.5
"93398",90,2022,-3.5,-9.5
"93399",96,2022,-3.5,-8.5
"93400",103,2022,-3.5,-7.5
"93401",107,2022,-3.5,-6.5
"93402",105,2022,-3.5,-5.5
"93403",107,2022,-3.5,-4.5
"93404",110,2022,-3.5,-3.5
"93405",109,2022,-3.5,-2.5
"93406",111,2022,-3.5,-1.5
"93407",110,2022,-3.5,-0.5
"93408",114,2022,-3.5,0.5
"93409",108,2022,-3.5,1.5
"93410",113,2022,-3.5,2.5
"93411",117,2022,-3.5,3.5
"93412",111,2022,-3.5,4.5
"93413",113,2022,-3.5,5.5
"93414",114,2022,-3.5,6.5
"93415",120,2022,-3.5,7.5
"93416",111,2022,-3.5,8.5
"93417",110,2022,-3.5,9.5
"93418",107,2022,-3.5,10.5
"93419",106,2022,-3.5,11.5
"93420",105,2022,-3.5,12.5
"93421",115,2022,-3.5,13.5
"93422",125,2022,-3.5,14.5
"93423",129,2022,-3.5,15.5
"93424",127,2022,-3.5,16.5
"93425",118,2022,-3.5,17.5
"93426",121,2022,-3.5,18.5
"93427",121,2022,-3.5,19.5
"93428",114,2022,-3.5,20.5
"93429",121,2022,-3.5,21.5
"93430",118,2022,-3.5,22.5
"93431",97,2022,-3.5,23.5
"93432",92,2022,-3.5,24.5
"93433",85,2022,-3.5,25.5
"93434",82,2022,-3.5,26.5
"93435",74,2022,-3.5,27.5
"93436",77,2022,-3.5,28.5
"93437",77,2022,-3.5,29.5
"93438",72,2022,-3.5,30.5
"93439",79,2022,-3.5,31.5
"93440",78,2022,-3.5,32.5
"93441",75,2022,-3.5,33.5
"93442",82,2022,-3.5,34.5
"93443",86,2022,-3.5,35.5
"93444",88,2022,-3.5,36.5
"93445",99,2022,-3.5,37.5
"93446",100,2022,-3.5,38.5
"93447",99,2022,-3.5,39.5
"93448",90,2022,-3.5,40.5
"93449",97,2022,-3.5,41.5
"93450",95,2022,-3.5,42.5
"93451",97,2022,-3.5,43.5
"93452",89,2022,-3.5,44.5
"93453",90,2022,-3.5,45.5
"93454",96,2022,-3.5,46.5
"93455",82,2022,-3.5,47.5
"93456",87,2022,-3.5,48.5
"93457",69,2022,-4.5,-49.5
"93458",62,2022,-4.5,-48.5
"93459",54,2022,-4.5,-47.5
"93460",50,2022,-4.5,-46.5
"93461",41,2022,-4.5,-45.5
"93462",38,2022,-4.5,-44.5
"93463",45,2022,-4.5,-43.5
"93464",38,2022,-4.5,-42.5
"93465",38,2022,-4.5,-41.5
"93466",41,2022,-4.5,-40.5
"93467",48,2022,-4.5,-39.5
"93468",37,2022,-4.5,-38.5
"93469",33,2022,-4.5,-37.5
"93470",23,2022,-4.5,-36.5
"93471",23,2022,-4.5,-35.5
"93472",19,2022,-4.5,-34.5
"93473",20,2022,-4.5,-33.5
"93474",21,2022,-4.5,-32.5
"93475",28,2022,-4.5,-31.5
"93476",30,2022,-4.5,-30.5
"93477",39,2022,-4.5,-29.5
"93478",43,2022,-4.5,-28.5
"93479",51,2022,-4.5,-27.5
"93480",41,2022,-4.5,-26.5
"93481",48,2022,-4.5,-25.5
"93482",59,2022,-4.5,-24.5
"93483",62,2022,-4.5,-23.5
"93484",65,2022,-4.5,-22.5
"93485",68,2022,-4.5,-21.5
"93486",68,2022,-4.5,-20.5
"93487",65,2022,-4.5,-19.5
"93488",66,2022,-4.5,-18.5
"93489",76,2022,-4.5,-17.5
"93490",79,2022,-4.5,-16.5
"93491",78,2022,-4.5,-15.5
"93492",80,2022,-4.5,-14.5
"93493",82,2022,-4.5,-13.5
"93494",89,2022,-4.5,-12.5
"93495",92,2022,-4.5,-11.5
"93496",94,2022,-4.5,-10.5
"93497",93,2022,-4.5,-9.5
"93498",99,2022,-4.5,-8.5
"93499",100,2022,-4.5,-7.5
"93500",109,2022,-4.5,-6.5
"93501",104,2022,-4.5,-5.5
"93502",107,2022,-4.5,-4.5
"93503",105,2022,-4.5,-3.5
"93504",102,2022,-4.5,-2.5
"93505",103,2022,-4.5,-1.5
"93506",103,2022,-4.5,-0.5
"93507",112,2022,-4.5,0.5
"93508",109,2022,-4.5,1.5
"93509",112,2022,-4.5,2.5
"93510",116,2022,-4.5,3.5
"93511",110,2022,-4.5,4.5
"93512",109,2022,-4.5,5.5
"93513",110,2022,-4.5,6.5
"93514",110,2022,-4.5,7.5
"93515",106,2022,-4.5,8.5
"93516",98,2022,-4.5,9.5
"93517",98,2022,-4.5,10.5
"93518",103,2022,-4.5,11.5
"93519",107,2022,-4.5,12.5
"93520",113,2022,-4.5,13.5
"93521",122,2022,-4.5,14.5
"93522",129,2022,-4.5,15.5
"93523",127,2022,-4.5,16.5
"93524",123,2022,-4.5,17.5
"93525",121,2022,-4.5,18.5
"93526",123,2022,-4.5,19.5
"93527",113,2022,-4.5,20.5
"93528",116,2022,-4.5,21.5
"93529",113,2022,-4.5,22.5
"93530",93,2022,-4.5,23.5
"93531",86,2022,-4.5,24.5
"93532",86,2022,-4.5,25.5
"93533",76,2022,-4.5,26.5
"93534",70,2022,-4.5,27.5
"93535",68,2022,-4.5,28.5
"93536",73,2022,-4.5,29.5
"93537",72,2022,-4.5,30.5
"93538",86,2022,-4.5,31.5
"93539",81,2022,-4.5,32.5
"93540",80,2022,-4.5,33.5
"93541",82,2022,-4.5,34.5
"93542",88,2022,-4.5,35.5
"93543",86,2022,-4.5,36.5
"93544",98,2022,-4.5,37.5
"93545",93,2022,-4.5,38.5
"93546",94,2022,-4.5,39.5
"93547",87,2022,-4.5,40.5
"93548",91,2022,-4.5,41.5
"93549",95,2022,-4.5,42.5
"93550",90,2022,-4.5,43.5
"93551",95,2022,-4.5,44.5
"93552",96,2022,-4.5,45.5
"93553",94,2022,-4.5,46.5
"93554",88,2022,-4.5,47.5
"93555",92,2022,-4.5,48.5
"93556",56,2022,-5.5,-49.5
"93557",46,2022,-5.5,-48.5
"93558",42,2022,-5.5,-47.5
"93559",37,2022,-5.5,-46.5
"93560",32,2022,-5.5,-45.5
"93561",29,2022,-5.5,-44.5
"93562",23,2022,-5.5,-43.5
"93563",32,2022,-5.5,-42.5
"93564",30,2022,-5.5,-41.5
"93565",32,2022,-5.5,-40.5
"93566",37,2022,-5.5,-39.5
"93567",38,2022,-5.5,-38.5
"93568",35,2022,-5.5,-37.5
"93569",31,2022,-5.5,-36.5
"93570",20,2022,-5.5,-35.5
"93571",17,2022,-5.5,-34.5
"93572",11,2022,-5.5,-33.5
"93573",20,2022,-5.5,-32.5
"93574",18,2022,-5.5,-31.5
"93575",26,2022,-5.5,-30.5
"93576",34,2022,-5.5,-29.5
"93577",41,2022,-5.5,-28.5
"93578",38,2022,-5.5,-27.5
"93579",49,2022,-5.5,-26.5
"93580",54,2022,-5.5,-25.5
"93581",54,2022,-5.5,-24.5
"93582",61,2022,-5.5,-23.5
"93583",62,2022,-5.5,-22.5
"93584",64,2022,-5.5,-21.5
"93585",68,2022,-5.5,-20.5
"93586",68,2022,-5.5,-19.5
"93587",64,2022,-5.5,-18.5
"93588",73,2022,-5.5,-17.5
"93589",74,2022,-5.5,-16.5
"93590",75,2022,-5.5,-15.5
"93591",83,2022,-5.5,-14.5
"93592",87,2022,-5.5,-13.5
"93593",88,2022,-5.5,-12.5
"93594",92,2022,-5.5,-11.5
"93595",90,2022,-5.5,-10.5
"93596",95,2022,-5.5,-9.5
"93597",95,2022,-5.5,-8.5
"93598",103,2022,-5.5,-7.5
"93599",108,2022,-5.5,-6.5
"93600",110,2022,-5.5,-5.5
"93601",111,2022,-5.5,-4.5
"93602",101,2022,-5.5,-3.5
"93603",102,2022,-5.5,-2.5
"93604",94,2022,-5.5,-1.5
"93605",106,2022,-5.5,-0.5
"93606",103,2022,-5.5,0.5
"93607",105,2022,-5.5,1.5
"93608",106,2022,-5.5,2.5
"93609",105,2022,-5.5,3.5
"93610",107,2022,-5.5,4.5
"93611",108,2022,-5.5,5.5
"93612",106,2022,-5.5,6.5
"93613",105,2022,-5.5,7.5
"93614",107,2022,-5.5,8.5
"93615",94,2022,-5.5,9.5
"93616",99,2022,-5.5,10.5
"93617",108,2022,-5.5,11.5
"93618",110,2022,-5.5,12.5
"93619",118,2022,-5.5,13.5
"93620",117,2022,-5.5,14.5
"93621",123,2022,-5.5,15.5
"93622",131,2022,-5.5,16.5
"93623",128,2022,-5.5,17.5
"93624",125,2022,-5.5,18.5
"93625",121,2022,-5.5,19.5
"93626",110,2022,-5.5,20.5
"93627",109,2022,-5.5,21.5
"93628",110,2022,-5.5,22.5
"93629",98,2022,-5.5,23.5
"93630",84,2022,-5.5,24.5
"93631",82,2022,-5.5,25.5
"93632",80,2022,-5.5,26.5
"93633",69,2022,-5.5,27.5
"93634",74,2022,-5.5,28.5
"93635",75,2022,-5.5,29.5
"93636",73,2022,-5.5,30.5
"93637",86,2022,-5.5,31.5
"93638",91,2022,-5.5,32.5
"93639",79,2022,-5.5,33.5
"93640",85,2022,-5.5,34.5
"93641",94,2022,-5.5,35.5
"93642",92,2022,-5.5,36.5
"93643",93,2022,-5.5,37.5
"93644",86,2022,-5.5,38.5
"93645",77,2022,-5.5,39.5
"93646",81,2022,-5.5,40.5
"93647",84,2022,-5.5,41.5
"93648",88,2022,-5.5,42.5
"93649",89,2022,-5.5,43.5
"93650",98,2022,-5.5,44.5
"93651",97,2022,-5.5,45.5
"93652",94,2022,-5.5,46.5
"93653",90,2022,-5.5,47.5
"93654",89,2022,-5.5,48.5
"93655",50,2022,-6.5,-49.5
"93656",37,2022,-6.5,-48.5
"93657",39,2022,-6.5,-47.5
"93658",26,2022,-6.5,-46.5
"93659",25,2022,-6.5,-45.5
"93660",25,2022,-6.5,-44.5
"93661",18,2022,-6.5,-43.5
"93662",12,2022,-6.5,-42.5
"93663",20,2022,-6.5,-41.5
"93664",20,2022,-6.5,-40.5
"93665",31,2022,-6.5,-39.5
"93666",36,2022,-6.5,-38.5
"93667",29,2022,-6.5,-37.5
"93668",30,2022,-6.5,-36.5
"93669",20,2022,-6.5,-35.5
"93670",0,2022,-6.5,-34.5
"93671",6,2022,-6.5,-33.5
"93672",16,2022,-6.5,-32.5
"93673",20,2022,-6.5,-31.5
"93674",31,2022,-6.5,-30.5
"93675",43,2022,-6.5,-29.5
"93676",36,2022,-6.5,-28.5
"93677",42,2022,-6.5,-27.5
"93678",50,2022,-6.5,-26.5
"93679",56,2022,-6.5,-25.5
"93680",52,2022,-6.5,-24.5
"93681",57,2022,-6.5,-23.5
"93682",62,2022,-6.5,-22.5
"93683",70,2022,-6.5,-21.5
"93684",65,2022,-6.5,-20.5
"93685",66,2022,-6.5,-19.5
"93686",65,2022,-6.5,-18.5
"93687",77,2022,-6.5,-17.5
"93688",79,2022,-6.5,-16.5
"93689",84,2022,-6.5,-15.5
"93690",89,2022,-6.5,-14.5
"93691",87,2022,-6.5,-13.5
"93692",90,2022,-6.5,-12.5
"93693",90,2022,-6.5,-11.5
"93694",100,2022,-6.5,-10.5
"93695",98,2022,-6.5,-9.5
"93696",95,2022,-6.5,-8.5
"93697",95,2022,-6.5,-7.5
"93698",105,2022,-6.5,-6.5
"93699",106,2022,-6.5,-5.5
"93700",100,2022,-6.5,-4.5
"93701",107,2022,-6.5,-3.5
"93702",103,2022,-6.5,-2.5
"93703",109,2022,-6.5,-1.5
"93704",104,2022,-6.5,-0.5
"93705",110,2022,-6.5,0.5
"93706",107,2022,-6.5,1.5
"93707",108,2022,-6.5,2.5
"93708",108,2022,-6.5,3.5
"93709",106,2022,-6.5,4.5
"93710",95,2022,-6.5,5.5
"93711",101,2022,-6.5,6.5
"93712",100,2022,-6.5,7.5
"93713",98,2022,-6.5,8.5
"93714",90,2022,-6.5,9.5
"93715",96,2022,-6.5,10.5
"93716",108,2022,-6.5,11.5
"93717",115,2022,-6.5,12.5
"93718",117,2022,-6.5,13.5
"93719",114,2022,-6.5,14.5
"93720",120,2022,-6.5,15.5
"93721",126,2022,-6.5,16.5
"93722",128,2022,-6.5,17.5
"93723",120,2022,-6.5,18.5
"93724",118,2022,-6.5,19.5
"93725",113,2022,-6.5,20.5
"93726",105,2022,-6.5,21.5
"93727",106,2022,-6.5,22.5
"93728",96,2022,-6.5,23.5
"93729",90,2022,-6.5,24.5
"93730",89,2022,-6.5,25.5
"93731",81,2022,-6.5,26.5
"93732",73,2022,-6.5,27.5
"93733",70,2022,-6.5,28.5
"93734",69,2022,-6.5,29.5
"93735",74,2022,-6.5,30.5
"93736",85,2022,-6.5,31.5
"93737",90,2022,-6.5,32.5
"93738",92,2022,-6.5,33.5
"93739",94,2022,-6.5,34.5
"93740",90,2022,-6.5,35.5
"93741",90,2022,-6.5,36.5
"93742",82,2022,-6.5,37.5
"93743",78,2022,-6.5,38.5
"93744",74,2022,-6.5,39.5
"93745",75,2022,-6.5,40.5
"93746",82,2022,-6.5,41.5
"93747",79,2022,-6.5,42.5
"93748",84,2022,-6.5,43.5
"93749",92,2022,-6.5,44.5
"93750",97,2022,-6.5,45.5
"93751",94,2022,-6.5,46.5
"93752",94,2022,-6.5,47.5
"93753",98,2022,-6.5,48.5
"93754",43,2022,-7.5,-49.5
"93755",31,2022,-7.5,-48.5
"93756",31,2022,-7.5,-47.5
"93757",24,2022,-7.5,-46.5
"93758",23,2022,-7.5,-45.5
"93759",11,2022,-7.5,-44.5
"93760",14,2022,-7.5,-43.5
"93761",18,2022,-7.5,-42.5
"93762",20,2022,-7.5,-41.5
"93763",28,2022,-7.5,-40.5
"93764",21,2022,-7.5,-39.5
"93765",30,2022,-7.5,-38.5
"93766",33,2022,-7.5,-37.5
"93767",32,2022,-7.5,-36.5
"93768",21,2022,-7.5,-35.5
"93769",14,2022,-7.5,-34.5
"93770",15,2022,-7.5,-33.5
"93771",12,2022,-7.5,-32.5
"93772",22,2022,-7.5,-31.5
"93773",30,2022,-7.5,-30.5
"93774",38,2022,-7.5,-29.5
"93775",39,2022,-7.5,-28.5
